index,weekid,week position,song,performer,weeks on chart,genre,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,year,decade
316305,2019-05-18,27,Look Back At It,A Boogie Wit da Hoodie,22,"['melodic rap', 'pop rap', 'rap', 'trap']",179449.0,True,0.791,0.5869999999999999,3.0,-5.075,0.0,0.0413,0.4069999999999999,0.0,0.1479999999999999,0.536,96.057,4.0,83.0,2019,2010
175335,2019-05-25,50,Love Ain't,Eli Young Band,5,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",186118.0,False,0.6,0.8509999999999999,11.0,-4.645,1.0,0.0388,0.00566,1e-05,0.0891,0.7269999999999999,98.007,4.0,73.0,2019,2010
104751,2019-06-01,2,I Don't Care,Ed Sheeran & Justin Bieber,2,"['pop', 'uk pop']",219946.0,False,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0893999999999999,0.8419999999999999,101.956,4.0,91.0,2019,2010
7485,2019-06-01,13,Earfquake,"Tyler, The Creator",1,"['hip hop', 'rap']",190066.0,True,0.554,0.498,9.0,-8.865999999999998,1.0,0.0685,0.23,6e-06,0.795,0.4129999999999999,79.635,4.0,85.0,2019,2010
7511,2019-06-01,15,Nightmare,Halsey,1,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",231998.0,True,0.6109999999999999,0.622,9.0,-5.075,0.0,0.0734,0.0188,0.0,0.3589999999999999,0.538,146.11,4.0,79.0,2019,2010
196214,2019-06-01,19,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",202625.0,True,0.8609999999999999,0.666,8.0,-5.18,0.0,0.343,0.00218,0.0,0.272,0.8529999999999999,145.041,4.0,74.0,2019,2010
7602,2019-06-01,21,Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",176874.0,True,0.3509999999999999,0.956,7.0,-1.996,1.0,0.245,0.0949,0.0,0.226,0.446,83.655,4.0,63.0,2019,2010
7975,2019-06-01,43,Just Us,DJ Khaled Featuring SZA,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",221378.0,True,0.639,0.8589999999999999,9.0,-2.758,0.0,0.1469999999999999,0.135,0.0,0.129,0.566,93.132,4.0,73.0,2019,2010
200796,2019-06-01,44,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",275275.0,True,0.4789999999999999,0.63,7.0,-5.628,0.0,0.133,0.0314,0.0,0.0729999999999999,0.227,117.988,5.0,68.0,2019,2010
26372,2019-06-08,12,The London,"Young Thug, J. Cole & Travis Scott",1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",200106.0,True,0.796,0.5859999999999999,4.0,-6.946,0.0,0.1469999999999999,0.0247,0.0,0.132,0.1789999999999999,97.981,4.0,83.0,2019,2010
151673,2019-06-08,17,Whiskey Glasses,Morgan Wallen,13,"['contemporary country', 'country road', 'deep talent show']",234346.0,False,0.6139999999999999,0.68,6.0,-4.58,1.0,0.0289,0.3689999999999999,2e-06,0.115,0.7069999999999999,149.959,4.0,80.0,2019,2010
300716,2019-06-08,22,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,17,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",193226.0,False,0.7369999999999999,0.86,8.0,-2.652,0.0,0.0593,0.11,2e-06,0.0574,0.656,93.989,4.0,88.0,2019,2010
309439,2019-06-08,36,Good As You,Kane Brown,14,"['contemporary country', 'country road']",192053.0,False,0.634,0.516,8.0,-6.05,1.0,0.0373,0.4,0.0,0.1419999999999999,0.769,153.831,4.0,76.0,2019,2010
8123,2019-06-08,48,Easier,5 Seconds Of Summer,1,"['boy band', 'dance pop', 'pop', 'post-teen pop']",157492.0,False,0.505,0.4279999999999999,5.0,-5.604,1.0,0.221,0.4889999999999999,0.0,0.0977,0.6179999999999999,175.813,4.0,83.0,2019,2010
273279,2019-06-15,10,Sweet But Psycho,Ava Max,25,"['dance pop', 'pop', 'post-teen pop']",187436.0,False,0.7189999999999999,0.7039999999999998,1.0,-4.724,1.0,0.0476,0.0691,0.0,0.166,0.628,133.002,4.0,89.0,2019,2010
7512,2019-06-15,15,Never Really Over,Katy Perry,1,"['dance pop', 'pop', 'post-teen pop']",223523.0,False,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,4.0,86.0,2019,2010
2318,2019-06-15,16,Press,Cardi B,1,"['pop', 'pop rap', 'rap']",143791.0,True,0.888,0.525,1.0,-5.665,1.0,0.3049999999999999,0.029,6e-06,0.137,0.2429999999999999,133.983,4.0,75.0,2019,2010
309259,2019-06-15,32,Look What God Gave Her,Thomas Rhett,14,"['contemporary country', 'country', 'country road', 'modern country rock']",168960.0,False,0.7389999999999999,0.85,2.0,-3.966,1.0,0.0308,0.0272,0.0,0.1809999999999999,0.883,113.0,4.0,76.0,2019,2010
322924,2019-06-15,47,Miss Me More,Kelsea Ballerini,18,"['contemporary country', 'pop']",192840.0,False,0.643,0.72,2.0,-7.146,1.0,0.0527,0.014,0.0,0.0834,0.4909999999999999,96.028,4.0,70.0,2019,2010
7080,2019-06-22,3,Talk,Khalid,18,"['alternative r&b', 'pop']",197573.0,False,0.901,0.4,0.0,-8.574999999999998,1.0,0.126,0.051,0.0,0.0599,0.3459999999999999,135.984,4.0,83.0,2019,2010
187049,2019-06-22,11,Pop Out,Polo G Featuring Lil Tjay,12,['chicago rap'],166560.0,True,0.772,0.639,1.0,-7.119,1.0,0.467,0.15,0.0,0.0698,0.261,168.112,4.0,85.0,2019,2010
260286,2019-06-22,26,Act Up,City Girls,15,"['pop', 'pop rap', 'trap queen']",158332.0,True,0.938,0.638,8.0,-4.713,1.0,0.189,0.0167,0.0,0.111,0.313,97.075,4.0,80.0,2019,2010
200104,2019-06-29,2,You Need To Calm Down,Taylor Swift,1,"['dance pop', 'pop', 'post-teen pop']",171360.0,False,0.771,0.671,2.0,-5.617,1.0,0.0553,0.00929,0.0,0.0637,0.7139999999999999,85.02599999999998,4.0,86.0,2019,2010
7392,2019-06-29,7,Money In The Grave,Drake Featuring Rick Ross,1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",205426.0,True,0.8309999999999998,0.502,10.0,-4.045,0.0,0.046,0.101,0.0,0.122,0.101,100.541,4.0,89.0,2019,2010
260252,2019-06-29,25,Rumor,Lee Brice,15,"['contemporary country', 'country', 'country road', 'modern country rock']",198440.0,False,0.655,0.56,9.0,-6.857,1.0,0.0486,0.749,0.0,0.115,0.5989999999999999,140.975,4.0,77.0,2019,2010
5723,2019-06-29,35,Omerta,Drake,1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",219506.0,True,0.646,0.899,6.0,-2.232,1.0,0.2979999999999999,0.0337,0.0,0.232,0.685,164.119,4.0,68.0,2019,2010
208870,2019-06-29,49,Go Loko,"YG, Tyga & Jon Z",7,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",299226.0,True,0.88,0.67,2.0,-5.188,1.0,0.0429,0.2989999999999999,5e-06,0.0677,0.1419999999999999,100.995,4.0,79.0,2019,2010
265421,2019-07-06,1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,17,"['country rap', 'lgbtq+ hip hop', 'pop rap']",157066.0,False,0.878,0.6189999999999999,6.0,-5.56,1.0,0.1019999999999999,0.0533,0.0,0.113,0.639,136.041,4.0,91.0,2019,2010
191187,2019-07-06,7,Suge,DaBaby,13,"['nc hip hop', 'rap']",163320.0,True,0.876,0.662,2.0,-6.482,0.0,0.4259999999999999,0.0608,0.0,0.127,0.8439999999999999,75.44499999999998,4.0,88.0,2019,2010
7587,2019-07-06,20,MEGATRON,Nicki Minaj,1,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",190746.0,True,0.893,0.641,1.0,-3.051,1.0,0.272,0.128,8.1e-05,0.0859999999999999,0.771,94.017,4.0,75.0,2019,2010
2412,2019-07-06,22,Rodeo,Lil Nas X & Cardi B,1,"['country rap', 'lgbtq+ hip hop', 'pop rap']",158706.0,True,0.7059999999999998,0.679,9.0,-5.614,1.0,0.0324,0.139,7e-05,0.465,0.657,140.081,4.0,79.0,2019,2010
312105,2019-07-20,17,God's Country,Blake Shelton,15,"['contemporary country', 'country', 'country road', 'oklahoma country']",205106.0,False,0.538,0.752,10.0,-5.106,1.0,0.0396,0.0608,5e-06,0.1179999999999999,0.217,139.984,4.0,77.0,2019,2010
91718,2019-07-20,44,Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",1,"['hip hop', 'rap']",202040.0,True,0.691,0.64,0.0,-6.441,1.0,0.3689999999999999,0.511,0.0,0.4089999999999999,0.163,138.672,4.0,79.0,2019,2010
4102,2019-07-27,25,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,8,"['pop', 'uk pop']",206186.0,True,0.746,0.787,4.0,-6.373,1.0,0.12,0.214,0.0,0.0669,0.6069999999999999,95.005,4.0,79.0,2019,2010
5776,2019-07-27,37,Antisocial,Ed Sheeran & Travis Scott,1,"['pop', 'uk pop']",161746.0,False,0.7149999999999999,0.823,5.0,-5.313,0.0,0.0495,0.133,0.0,0.3609999999999999,0.91,151.956,4.0,77.0,2019,2010
27454,2019-07-27,43,Some Of It,Eric Church,8,"['contemporary country', 'country', 'country road', 'modern country rock']",195146.0,False,0.56,0.7359999999999999,0.0,-7.306,1.0,0.0446,0.341,1e-05,0.155,0.824,79.843,4.0,68.0,2019,2010
17958,2019-08-03,14,The Git Up,Blanco Brown,7,['country rap'],200593.0,False,0.8469999999999999,0.678,9.0,-8.635,1.0,0.109,0.0669,0.0,0.274,0.811,97.984,4.0,81.0,2019,2010
312065,2019-08-03,16,"Hey Look Ma, I Made It",Panic! At The Disco,15,"['baroque pop', 'emo', 'modern rock']",169666.0,False,0.5769999999999998,0.8329999999999999,5.0,-3.337,1.0,0.0695,0.0137,0.0,0.121,0.5799999999999998,107.936,4.0,79.0,2019,2010
257174,2019-08-03,36,Shotta Flow,NLE Choppa,14,['memphis hip hop'],176631.0,True,0.894,0.511,2.0,-4.768,1.0,0.42,0.0251,0.0,0.14,0.568,120.08,4.0,83.0,2019,2010
283741,2019-08-03,44,GIRL,Maren Morris,21,"['contemporary country', 'pop', 'texas country']",250653.0,False,0.44,0.793,6.0,-3.95,1.0,0.0502,0.0677,0.0,0.0787999999999999,0.447,143.599,4.0,72.0,2019,2010
192152,2019-08-10,21,Beer Never Broke My Heart,Luke Combs,13,['contemporary country'],186733.0,False,0.54,0.8629999999999999,1.0,-4.483,1.0,0.0481,0.0138,0.0,0.0874,0.64,77.0,4.0,79.0,2019,2010
10634,2019-08-10,34,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",8,"['panamanian pop', 'reggaeton']",287773.0,True,0.7249999999999999,0.79,0.0,-2.331,1.0,0.197,0.0711,1e-06,0.0602,0.763,175.988,4.0,87.0,2019,2010
7878,2019-08-10,39,Gold Roses,Rick Ross Featuring Drake,1,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",345160.0,True,0.5809999999999998,0.642,1.0,-5.318,1.0,0.4069999999999999,0.0519,0.0,0.183,0.536,80.14199999999998,4.0,70.0,2019,2010
1052,2019-08-17,8,Boyfriend,Ariana Grande & Social House,1,"['dance pop', 'pop', 'post-teen pop']",186106.0,True,0.4,0.795,10.0,-3.731,0.0,0.461,0.1189999999999999,0.0,0.159,0.7019999999999998,190.097,4.0,85.0,2019,2010
101613,2019-08-17,40,Rearview Town,Jason Aldean,11,"['contemporary country', 'country', 'country road']",184173.0,False,0.526,0.85,10.0,-4.47,0.0,0.0313,0.023,0.0,0.0948,0.338,141.973,4.0,66.0,2019,2010
77721,2019-08-17,43,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",3,"['latin', 'reggaeton flow', 'trap latino']",301714.0,False,0.786,0.808,7.0,-3.702,1.0,0.0882,0.0845999999999999,0.000289,0.0821999999999999,0.6089999999999999,105.027,4.0,93.0,2019,2010
198982,2019-08-17,48,Worth It,YK Osiris,25,"['deep pop r&b', 'melodic rap', 'pop rap', 'trap']",189253.0,False,0.764,0.528,5.0,-4.082,0.0,0.0588,0.468,0.0,0.0811,0.4219999999999999,123.936,5.0,78.0,2019,2010
290835,2019-08-24,1,Bad Guy,Billie Eilish,20,"['electropop', 'pop']",194087.0,False,0.7009999999999998,0.4249999999999999,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,4.0,96.0,2019,2010
7452,2019-08-24,11,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",1,"['houston rap', 'pop', 'pop rap', 'trap queen']",199427.0,True,0.872,0.814,0.0,-4.568,1.0,0.155,0.00485,2e-06,0.214,0.57,98.985,4.0,80.0,2019,2010
260481,2019-08-24,31,All To Myself,Dan + Shay,15,"['contemporary country', 'pop']",169920.0,False,0.646,0.781,1.0,-4.616,1.0,0.0313,0.2079999999999999,0.0,0.125,0.565,94.975,4.0,73.0,2019,2010
33954,2019-08-24,49,Queen Of Mean,Sarah Jeffery,2,[],189397.0,False,0.543,0.787,8.0,-6.52,1.0,0.2409999999999999,0.248,0.0,0.0777999999999999,0.343,173.702,4.0,71.0,2019,2010
55965,2019-08-31,1,Senorita,Shawn Mendes & Camila Cabello,9,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",190960.0,False,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75,116.947,4.0,94.0,2019,2010
2579,2019-08-31,32,Bad Bad Bad,Young Thug Featuring Lil Baby,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",149040.0,True,0.974,0.5959999999999999,6.0,-8.888,1.0,0.184,0.0976,0.0,0.151,0.892,111.959,4.0,82.0,2019,2010
7764,2019-08-31,33,Motivation,Normani,1,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",193837.0,False,0.5989999999999999,0.887,4.0,-3.967,1.0,0.0984,0.0192,1e-06,0.3,0.881,170.918,4.0,84.0,2019,2010
6050,2019-08-31,47,Slide Away,Miley Cyrus,1,"['dance pop', 'pop', 'post-teen pop']",233654.0,False,0.53,0.538,5.0,-6.672,1.0,0.0335,0.17,3e-06,0.248,0.2879999999999999,148.051,4.0,82.0,2019,2010
104849,2019-09-07,10,Lover,Taylor Swift,2,"['dance pop', 'pop', 'post-teen pop']",221306.0,False,0.3589999999999999,0.543,7.0,-7.582,1.0,0.0919,0.4919999999999999,1.6e-05,0.1179999999999999,0.453,68.534,4.0,86.0,2019,2010
228881,2019-09-07,21,My Type,Saweetie,9,"['cali rap', 'pop', 'pop rap', 'trap queen']",126446.0,True,0.899,0.811,2.0,-6.294,1.0,0.258,0.000677,0.0,0.0672,0.5869999999999999,105.038,4.0,81.0,2019,2010
26931,2019-09-07,23,The Man,Taylor Swift,1,"['dance pop', 'pop', 'post-teen pop']",190360.0,False,0.777,0.658,0.0,-5.191,1.0,0.054,0.0767,0.0,0.0901,0.633,110.048,4.0,80.0,2019,2010
7697,2019-09-07,28,I Forgot That You Existed,Taylor Swift,1,"['dance pop', 'pop', 'post-teen pop']",170640.0,False,0.664,0.316,5.0,-10.345,1.0,0.519,0.2979999999999999,2e-06,0.0811999999999999,0.541,92.875,4.0,79.0,2019,2010
2529,2019-09-07,29,Cruel Summer,Taylor Swift,1,"['dance pop', 'pop', 'post-teen pop']",178426.0,False,0.552,0.7019999999999998,9.0,-5.707,1.0,0.157,0.117,2.1e-05,0.105,0.564,169.994,4.0,79.0,2019,2010
24724,2019-09-07,38,The Archer,Taylor Swift,3,"['dance pop', 'pop', 'post-teen pop']",211240.0,False,0.2919999999999999,0.574,0.0,-9.375,1.0,0.0401,0.12,0.00569,0.0663,0.166,124.344,4.0,76.0,2019,2010
5974,2019-09-07,45,Paper Rings,Taylor Swift,1,"['dance pop', 'pop', 'post-teen pop']",222400.0,False,0.811,0.7189999999999999,9.0,-6.553,1.0,0.0497,0.0129,1.4e-05,0.0742,0.8649999999999999,103.979,4.0,76.0,2019,2010
8158,2019-09-07,49,Miss Americana & The Heartbreak Prince,Taylor Swift,1,"['dance pop', 'pop', 'post-teen pop']",234146.0,False,0.662,0.747,11.0,-6.926,0.0,0.0736,0.028,0.00615,0.138,0.4869999999999999,150.088,4.0,74.0,2019,2010
255569,2019-09-14,31,Knockin' Boots,Luke Bryan,19,"['contemporary country', 'country', 'country road']",199382.0,False,0.7389999999999999,0.682,2.0,-3.728,1.0,0.2049999999999999,0.129,0.0,0.328,0.634,131.983,4.0,76.0,2019,2010
101407,2019-09-14,36,Cash Shit,Megan Thee Stallion Featuring DaBaby,11,"['houston rap', 'pop', 'pop rap', 'trap queen']",192539.0,True,0.921,0.635,1.0,-4.904,1.0,0.4159999999999999,0.0218,0.0,0.0946,0.549,130.028,4.0,81.0,2019,2010
183527,2019-09-21,3,Goodbyes,Post Malone Featuring Young Thug,10,"['dfw rap', 'melodic rap', 'rap']",174853.0,True,0.548,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.1029999999999999,0.163,150.068,4.0,91.0,2019,2010
3564,2019-09-21,8,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,1,"['dfw rap', 'melodic rap', 'rap']",229573.0,False,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.1469999999999999,0.272,139.919,4.0,88.0,2019,2010
7513,2019-09-21,15,Hollywood's Bleeding,Post Malone,1,"['dfw rap', 'melodic rap', 'rap']",156266.0,False,0.405,0.646,4.0,-3.206,0.0,0.0476,0.331,0.0,0.1029999999999999,0.17,130.218,4.0,85.0,2019,2010
7529,2019-09-21,16,Enemies,Post Malone Featuring DaBaby,1,"['dfw rap', 'melodic rap', 'rap']",196760.0,True,0.542,0.674,6.0,-4.169,1.0,0.21,0.0588,0.0,0.0955,0.667,76.388,4.0,86.0,2019,2010
2377,2019-09-21,20,Die For Me,Post Malone Featuring Future & Halsey,1,"['dfw rap', 'melodic rap', 'rap']",245266.0,True,0.6139999999999999,0.66,0.0,-2.848,1.0,0.0441,0.19,0.0,0.2109999999999999,0.452,145.01,4.0,83.0,2019,2010
2413,2019-09-21,22,On The Road,Post Malone Featuring Meek Mill & Lil Baby,1,"['dfw rap', 'melodic rap', 'rap']",218320.0,True,0.442,0.7369999999999999,7.0,-5.046,1.0,0.109,0.0589,0.0,0.1019999999999999,0.21,112.93,5.0,82.0,2019,2010
2530,2019-09-21,29,A Thousand Bad Times,Post Malone,1,"['dfw rap', 'melodic rap', 'rap']",221173.0,True,0.632,0.7319999999999999,6.0,-3.498,1.0,0.092,0.105,1.2e-05,0.111,0.317,159.0,4.0,80.0,2019,2010
7765,2019-09-21,33,I'm Gonna Be,Post Malone,1,"['dfw rap', 'melodic rap', 'rap']",200680.0,True,0.746,0.559,5.0,-4.008,1.0,0.0316,0.7029999999999998,0.0,0.1479999999999999,0.3679999999999999,117.943,4.0,79.0,2019,2010
5702,2019-09-21,34,Staring At The Sun,Post Malone Featuring SZA,1,"['dfw rap', 'melodic rap', 'rap']",168280.0,True,0.7239999999999999,0.772,6.0,-4.389,0.0,0.184,0.248,0.0,0.308,0.3469999999999999,95.074,4.0,79.0,2019,2010
5777,2019-09-21,37,Allergic,Post Malone,1,"['dfw rap', 'melodic rap', 'rap']",156893.0,True,0.665,0.7409999999999999,0.0,-3.694,1.0,0.0787,0.154,3e-05,0.3449999999999999,0.57,144.968,4.0,78.0,2019,2010
88176,2019-09-28,1,Truth Hurts,Lizzo,20,"['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']",173325.0,True,0.7149999999999999,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.4119999999999999,158.087,4.0,90.0,2019,2010
191028,2019-09-28,5,Panini,Lil Nas X,13,"['country rap', 'lgbtq+ hip hop', 'pop rap']",114893.0,False,0.7029999999999998,0.5939999999999999,5.0,-6.146,0.0,0.0752,0.342,0.0,0.123,0.4749999999999999,153.848,4.0,85.0,2019,2010
95059,2019-10-05,21,Baby,Lil Baby & DaBaby,10,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",145542.0,True,0.897,0.662,1.0,-6.903,0.0,0.2919999999999999,0.0852,0.0,0.534,0.389,112.511,4.0,85.0,2019,2010
33284,2019-10-05,37,Camelot,NLE Choppa,2,['memphis hip hop'],148759.0,True,0.787,0.7129999999999999,7.0,-5.252,1.0,0.401,0.0849,0.0,0.7169999999999999,0.762,175.041,4.0,86.0,2019,2010
324538,2019-10-05,39,I Don't Know About You,Chris Lane,12,['contemporary country'],207933.0,False,0.5929999999999999,0.81,1.0,-5.733,1.0,0.0625,0.6019999999999999,0.0,0.1189999999999999,0.7119999999999999,144.011,4.0,75.0,2019,2010
104896,2019-10-12,13,INTRO,DaBaby,2,"['nc hip hop', 'rap']",172800.0,True,0.8619999999999999,0.685,0.0,-7.699,0.0,0.2419999999999999,0.0342,0.0,0.2039999999999999,0.672,100.024,4.0,80.0,2019,2010
145722,2019-10-12,21,VIBEZ,DaBaby,1,"['nc hip hop', 'rap']",144935.0,True,0.768,0.652,1.0,-2.708,0.0,0.307,0.113,0.0,0.107,0.777,154.187,4.0,88.0,2019,2010
242491,2019-10-12,24,How Do You Sleep?,Sam Smith,11,"['pop', 'post-teen pop', 'uk pop']",202204.0,False,0.4769999999999999,0.682,1.0,-4.931,0.0,0.0925,0.153,0.0,0.0763,0.3449999999999999,110.567,5.0,92.0,2019,2010
70516,2019-10-12,28,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,1,"['nc hip hop', 'rap']",136366.0,True,0.816,0.5819999999999999,8.0,-4.141,1.0,0.341,0.0794,6e-06,0.0916,0.542,160.004,4.0,83.0,2019,2010
134829,2019-10-12,34,223's,YNW Melly & 9lokknine,4,"['melodic rap', 'rap', 'trap']",176640.0,True,0.932,0.547,0.0,-7.787,0.0,0.333,0.0388,0.0,0.0924,0.695,94.998,4.0,87.0,2019,2010
7976,2019-10-12,43,iPHONE,DaBaby & Nicki Minaj,1,"['nc hip hop', 'rap']",191920.0,True,0.7329999999999999,0.574,1.0,-6.409,0.0,0.266,0.2429999999999999,0.0,0.231,0.3049999999999999,159.987,4.0,71.0,2019,2010
6051,2019-10-12,47,OFF THE RIP,DaBaby,1,"['nc hip hop', 'rap']",115609.0,True,0.801,0.693,0.0,-4.002,1.0,0.323,0.0104,0.0,0.376,0.6019999999999999,164.084,4.0,72.0,2019,2010
6108,2019-10-12,49,POP STAR,DaBaby Featuring Kevin Gates,1,"['nc hip hop', 'rap']",183144.0,True,0.815,0.76,6.0,-4.632,1.0,0.331,0.0242,0.0,0.203,0.7289999999999999,81.537,4.0,74.0,2019,2010
3516,2019-10-19,1,HIGHEST IN THE ROOM,Travis Scott,1,['rap'],175720.0,True,0.5979999999999999,0.4269999999999999,7.0,-8.763999999999998,0.0,0.0317,0.0546,6e-06,0.21,0.0605,76.46899999999998,4.0,95.0,2019,2010
299097,2019-10-19,16,Playing Games,Summer Walker,6,"['alternative r&b', 'pop', 'pop rap']",143226.0,True,0.7259999999999999,0.4079999999999999,11.0,-6.606,0.0,0.0614,0.6029999999999999,0.0,0.225,0.459,115.918,4.0,81.0,2019,2010
5901,2019-10-19,42,Come Thru,Summer Walker & Usher,1,"['alternative r&b', 'pop', 'pop rap']",181013.0,True,0.679,0.7279999999999999,5.0,-3.092,0.0,0.154,0.159,0.0,0.107,0.46,152.001,4.0,80.0,2019,2010
35277,2019-10-26,10,Bandit,Juice WRLD & YoungBoy Never Broke Again,2,"['chicago rap', 'melodic rap']",189322.0,True,0.4739999999999999,0.631,5.0,-5.884,0.0,0.343,0.0687,0.0,0.132,0.4249999999999999,180.051,4.0,93.0,2019,2010
7547,2019-10-26,17,Lights Up,Harry Styles,1,"['dance pop', 'pop', 'post-teen pop']",172213.0,False,0.5749999999999998,0.621,10.0,-8.165,0.0,0.032,0.0392,0.0045,0.1409999999999999,0.27,101.987,4.0,87.0,2019,2010
101401,2019-10-26,36,Prayed For You,Matt Stell,11,"['arkansas country', 'contemporary country', 'country pop']",210373.0,False,0.6,0.698,9.0,-5.86,1.0,0.0355,0.0724,2e-06,0.113,0.57,140.032,4.0,74.0,2019,2010
8004,2019-10-26,44,Lonely Child,YoungBoy Never Broke Again,1,"['baton rouge rap', 'trap']",217659.0,True,0.5839999999999999,0.688,6.0,-4.427,0.0,0.4309999999999999,0.2939999999999999,0.0,0.097,0.628,94.971,5.0,73.0,2019,2010
208824,2019-10-26,48,Good Vibes,Chris Janson,7,"['contemporary country', 'country pop', 'country road', 'modern country rock']",165586.0,False,0.5819999999999999,0.8459999999999999,0.0,-2.771,1.0,0.0451,0.022,0.0,0.133,0.7359999999999999,92.004,4.0,66.0,2019,2010
118016,2019-10-26,50,Self Control,YoungBoy Never Broke Again,6,"['baton rouge rap', 'trap']",185865.0,True,0.82,0.697,6.0,-7.296,0.0,0.378,0.0349,0.0,0.197,0.629,154.992,4.0,80.0,2019,2010
272601,2019-11-02,1,Someone You Loved,Lewis Capaldi,24,"['pop', 'uk pop']",182160.0,False,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0,96.0,2019,2010
257016,2019-11-02,5,No Guidance,Chris Brown Featuring Drake,20,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",260640.0,True,0.698,0.454,1.0,-6.756,0.0,0.151,0.123,0.0,0.155,0.137,92.932,4.0,85.0,2019,2010
265879,2019-11-02,13,Beautiful People,Ed Sheeran Featuring Khalid,17,"['pop', 'uk pop']",197866.0,False,0.64,0.648,5.0,-8.112999999999998,0.0,0.187,0.124,0.0,0.0801999999999999,0.548,92.977,4.0,90.0,2019,2010
287264,2019-11-02,36,One Thing Right,Marshmello & Kane Brown,18,"['brostep', 'progressive electro house']",181823.0,False,0.659,0.623,4.0,-2.253,1.0,0.0451,0.0667,0.0,0.5819999999999999,0.439,88.042,4.0,86.0,2019,2010
324929,2019-11-02,49,Love You Too Late,Cole Swindell,12,"['contemporary country', 'country', 'country road', 'modern country rock']",204720.0,False,0.542,0.797,9.0,-4.45,0.0,0.0379,0.00111,0.0,0.0906,0.5929999999999999,113.95,4.0,68.0,2019,2010
104740,2019-11-09,1,Lose You To Love Me,Selena Gomez,2,"['dance pop', 'pop', 'post-teen pop']",206458.0,False,0.505,0.34,4.0,-9.005,1.0,0.0438,0.5759999999999998,0.0,0.21,0.0916,101.993,4.0,96.0,2019,2010
7393,2019-11-09,7,Follow God,Kanye West,1,"['chicago rap', 'rap']",104591.0,False,0.529,0.9,1.0,-3.503,1.0,0.4179999999999999,0.000248,1.2e-05,0.0426,0.434,180.291,4.0,87.0,2019,2010
2338,2019-11-09,17,Closed On Sunday,Kanye West,1,"['chicago rap', 'rap']",151873.0,False,0.799,0.2909999999999999,11.0,-7.353,0.0,0.0318,0.873,0.000641,0.139,0.406,97.984,4.0,79.0,2019,2010
